"﻿Област","Община","Населено място","Код по Админ","Училище","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех","Брой","Ср.успех"
"","","","","","БЕЛ","БЕЛ","МАТ","МАТ","ИСТ","ИСТ","ФА","ФА","ГЕО","ГЕО","ХООС","ХООС","ФИЛ","ФИЛ","БЗО","БЗО","АЕ","АЕ","РЕ","РЕ","НЕ","НЕ","ИспЕ","ИспЕ","ФрЕ","ФрЕ","ИтЕ","ИтЕ","2ДЗИ","2ДЗИ","общо","общо"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 022","Професионална гимназия по строителство, архитектура и компютърни науки ""Проф. Арх. Стефан Стефанов""","74","3,74","0","0,00","0","0,00","0","0,00","6","3,00","0","0,00","9","3,98","7","3,85","3","4,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","3,74","99","3,74"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 023","Професионална гимназия по лека промишленост","20","3,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","3,02","3","2,91","1","4,12","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,15","26","3,26"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 033","Професионална гимназия по техника и електротехника ""Христо Ботев""","62","3,70","1","4,38","0","0,00","0","0,00","5","3,29","0","0,00","0","0,00","26","3,27","1","4,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","3,35","95","3,58"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 001","Природо-математическа профилирана гимназия  ""Св. Климент Охридски""","75","4,72","2","5,27","3","5,03","0","0,00","14","4,34","0","0,00","8","4,21","21","5,17","27","5,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","75","4,96","150","4,84"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 002","Профилирана гимназия с преподаване на чужди езици ""Петър Богдан""","97","5,10","7","5,32","1","5,49","0","0,00","2","3,29","0","0,00","4","4,64","8","4,67","44","5,32","8","5,21","23","5,16","0","0,00","0","0,00","0","0,00","97","5,15","194","5,13"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 004","Второ средно училище  ""Никола Йонков Вапцаров""","10","3,63","0","0,00","0","0,00","0","0,00","3","3,36","0","0,00","0","0,00","7","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","10","3,45","20","3,54"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 007","Пето средно училище  ""Христо Ботев""","1","3,27","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,79","2","3,03"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 011","Седмо средно училище ""Йордан Радичков""","24","3,75","0","0,00","0","0,00","0","0,00","16","3,42","0","0,00","0","0,00","2","4,26","7","4,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","25","3,74","49","3,74"
"МОНТАНА","МОНТАНА","ГР.МОНТАНА","1 201 034","Шесто средно училище  ""Отец Паисий""","14","3,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,03","9","3,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","3,27","27","3,20"
"МОНТАНА","ЯКИМОВО","С.ЯКИМОВО","1 201 200","Средно училище ""Д-р Петър Берон""","1","4,15","0","0,00","0","0,00","0","0,00","1","3,59","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,59","2","3,87"
"ПАЗАРДЖИК","БАТАК","ГР.БАТАК","1 302 783","Професионална гимназия по горско стопанство и дървообработване ""Стефан Божков""","15","3,19","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,19"
"ПАЗАРДЖИК","БАТАК","С.НОВА МАХАЛА","1 300 015","Средно училище  ""Кирил и Методий""","15","3,94","2","5,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","4,55","2","5,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","4,88","28","4,38"
"ПАЗАРДЖИК","БЕЛОВО","ГР.БЕЛОВО","1 308 667","СРЕДНО  УЧИЛИЩЕ  ""АЛЕКСАНДЪР ИВАНОВ - ЧАПАЙ""","15","3,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","4,21","5","3,22","6","5,62","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","13","4,48","28","4,16"
"ПАЗАРДЖИК","БРАЦИГОВО","ГР.БРАЦИГОВО","1 301 566","Средно училище ""Народни будители""","3","3,83","0","0,00","0","0,00","0","0,00","1","5,18","0","0,00","0","0,00","3","3,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,75","7","3,79"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","1 304 231","Професионална гимназия по  икономика и туризъм ""Алеко Константинов""","110","3,61","0","0,00","0","0,00","0","0,00","4","3,47","0","0,00","1","3,76","2","3,58","2","5,37","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","9","3,94","119","3,63"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","1 311 390","Национална професионална гимназия  по горско стопанство ""Христо Ботев""","48","3,73","0","0,00","0","0,00","0","0,00","13","3,74","0","0,00","0","0,00","11","3,86","2","3,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","3,80","74","3,75"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","1 302 979","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ДЪРВООБРАБОТВАНЕ ""ИВАН ВАЗОВ""","54","2,80","0","0,00","0","0,00","0","0,00","7","3,13","0","0,00","0","0,00","37","3,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","44","3,06","98","2,91"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","1 301 674","Средно училище ""Св. св. Кирил и Методий""","58","4,87","0","0,00","0","0,00","0","0,00","3","4,45","2","5,21","3","4,73","11","3,68","35","4,82","3","5,04","1","5,41","0","0,00","0","0,00","0","0,00","58","4,62","116","4,74"
"ПАЗАРДЖИК","ВЕЛИНГРАД","ГР.ВЕЛИНГРАД","1 302 573","Средно училище ""Васил Левски""","41","4,73","3","4,45","0","0,00","0","0,00","17","4,93","0","0,00","1","3,76","5","4,05","15","5,72","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","41","5,05","82","4,89"
"ПАЗАРДЖИК","ВЕЛИНГРАД","С.СВЕТА ПЕТКА","1 302 349","Средно училище  ""Христо Смирненски""","36","4,13","0","0,00","0","0,00","0","0,00","32","4,17","0","0,00","0","0,00","4","5,17","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","36","4,28","72","4,20"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 301 139","Професионална гимназия по икономика и мениджмънт","178","4,43","0","0,00","1","3,42","0","0,00","0","0,00","0","0,00","4","3,95","78","3,83","27","5,02","1","5,32","0","0,00","0","0,00","0","0,00","0","0,00","111","4,13","289","4,32"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 302 769","Професионална гимназия  по механоелектротехника","122","3,44","0","0,00","0","0,00","0","0,00","5","3,37","0","0,00","0","0,00","42","3,41","11","4,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","58","3,67","180","3,51"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 302 961","Професионална гимназия  по химични и хранителни технологии","55","3,17","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,84","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","2,84","56","3,16"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 303 006","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ПРОМИШЛЕНИ ТЕХНОЛОГИИ","19","2,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","19","2,88"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 303 344","Професионална гимназия по фризьорство и ресторантьорство-гр.Пазарджик","6","3,75","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","6","3,75"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 304 332","Професионална гимназия по строителство и архитектура","42","3,44","0","0,00","0","0,00","0","0,00","1","2,13","0","0,00","0","0,00","26","3,33","4","3,94","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","31","3,37","73","3,41"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 301 911","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО СЕЛСКО СТОПАНСТВО ""ЦАРИЦА ЙОАННА""","30","3,26","0","0,00","0","0,00","0","0,00","2","3,80","0","0,00","0","0,00","2","3,49","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","3,65","34","3,31"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 302 580","Профилирана гимназия ""Иван Сергеевич Аксаков""","11","3,87","1","2,48","0","0,00","0","0,00","1","5,74","0","0,00","3","3,56","3","4,04","3","4,87","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","11","4,15","22","4,01"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 304 290","Езикова гимназия ""Бертолт Брехт""","217","5,09","9","4,57","5","4,83","0","0,00","9","4,69","0","0,00","3","4,54","33","4,81","121","5,52","0","0,00","33","5,31","0","0,00","4","4,64","0","0,00","217","5,26","434","5,18"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 309 018","ПРОФИЛИРАНА МАТЕМАТИЧЕСКА  ГИМНАЗИЯ  Константин Величков","84","4,94","16","4,24","2","5,95","0","0,00","5","4,60","0","0,00","1","4,26","32","5,01","28","5,02","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","84","4,86","168","4,90"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 301 234","Средно училище  ""Димитър Гачев""","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 304 948","Средно училище ""Георги Бенковски""","48","3,94","0","0,00","0","0,00","0","0,00","1","3,38","0","0,00","3","3,83","41","3,91","3","5,22","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","48","3,97","96","3,96"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 305 338","Средно училище  ""Георги Брегов""","1","3,24","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,50","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,50","2","3,37"
"ПАЗАРДЖИК","ПАЗАРДЖИК","ГР.ПАЗАРДЖИК","1 305 831","Средно училище ""Д-р Петър Берон""","15","3,31","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","3","3,40","10","3,47","2","3,33","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","15","3,44","30","3,38"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","1 305 587","ПРОФЕСИОНАЛНА ГИМНАЗИЯ ПО  ИНДУСТРИАЛНИ ТЕХНОЛОГИИ МЕНИДЖМЪНТ И ТУРИЗЪМ","65","3,73","0","0,00","0","0,00","0","0,00","3","2,61","0","0,00","2","3,70","12","3,42","4","4,69","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","3,57","86","3,69"
"ПАЗАРДЖИК","ПАНАГЮРИЩЕ","ГР.ПАНАГЮРИЩЕ","1 302 623","Средно училище ""Нешо Бончев""","40","4,98","0","0,00","0","0,00","0","0,00","1","5,09","0","0,00","9","4,69","10","5,72","20","5,28","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","40","5,26","80","5,12"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","1 302 819","Професионална гимназия по хранително- вкусови технологии ""Атанас Ченгелев""","26","3,24","0","0,00","0","0,00","0","0,00","2","3,38","0","0,00","0","0,00","10","3,40","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,40","38","3,29"
"ПАЗАРДЖИК","ПЕЩЕРА","ГР.ПЕЩЕРА","1 302 630","Средно училище  ""Свети Климент Охридски""","20","3,79","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,87","15","3,96","4","4,96","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","20","4,15","40","3,97"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","1 302 722","Възпитателно училище-интернат  ""Ангел Узунов"" I-XII клас","1","3,01","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,34","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","3,34","2","3,18"
"ПАЗАРДЖИК","РАКИТОВО","ГР.РАКИТОВО","1 301 770","Средно училище  ""Свети Климент Охридски""","25","4,02","0","0,00","0","0,00","0","0,00","5","2,85","0","0,00","0","0,00","5","4,82","8","5,29","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","18","4,48","43","4,21"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","1 302 993","Професионална гимназия по  механизация на земеделското стопанство","26","2,95","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","26","2,95"
"ПАЗАРДЖИК","СЕПТЕМВРИ","ГР.СЕПТЕМВРИ","1 301 788","Средно училище  ""Христо Ботев""","22","4,24","0","0,00","2","5,91","0","0,00","0","0,00","0","0,00","0","0,00","16","4,12","3","5,83","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","21","4,54","43","4,38"
"ПАЗАРДЖИК","СЕПТЕМВРИ","С.ВИНОГРАДЕЦ","1 301 013","ПРОФЕСИОНАЛНА ГИМНАЗИЯ  ПО ТРАНСПОРТ","12","3,13","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","12","3,13"
"ПАЗАРДЖИК","СТРЕЛЧА","ГР.СТРЕЛЧА","1 302 662","Средно училище ""Св.Св. Кирил и Методий""","10","4,15","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","1","5,84","1","5,88","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","2","5,86","12","4,44"
"ПАЗАРДЖИК","СЪРНИЦА","ГР.СЪРНИЦА","1 300 706","Средно училище ""Св. св. Кирил и Методий""","32","3,95","0","0,00","0","0,00","0","0,00","15","3,66","0","0,00","0","0,00","1","5,61","1","5,38","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","17","3,88","49","3,93"
"ПЕРНИК","БРЕЗНИК","ГР.БРЕЗНИК","1 400 842","Средно училище  ""Васил Левски""","32","3,67","2","3,97","0","0,00","0","0,00","4","2,73","0","0,00","9","4,09","14","3,96","4","4,74","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","33","3,94","65","3,80"
"ПЕРНИК","ЗЕМЕН","ГР.ЗЕМЕН","1 401 946","Средно училище ""Свeти Свети Кирил и Методий""","4","4,02","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,04","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","4","4,04","8","4,03"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","1 403 233","Професионална гимназия по енергетика и минна промишленост ""Христо Ботев""","48","3,31","0","0,00","1","4,73","0","0,00","7","3,09","0","0,00","19","3,36","18","3,23","4","4,90","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","49","3,43","97","3,37"
"ПЕРНИК","ПЕРНИК","ГР.ПЕРНИК","1 403 234","Професионална гимназия по техника и строителство ""Арх. Йордан Миланов""","98","4,04","0","0,00","2","4,43","0","0,00","10","3,34","0","0,00","35","3,97","1","3,67","11","4,68","0","0,00","0","0,00","0","0,00","0","0,00","0","0,00","59","4,01","157","4,03"
